total_LRH_notes,total_LH_notes,total_RH_notes,total_LRH_raw_notes,total_LH_raw_notes,total_RH_raw_notes,music_key,total_LRH_sharp_keys_pressed,total_LH_sharp_keys_pressed,total_RH_sharp_keys_pressed,total_LRH_flat_keys_pressed,total_LH_flat_keys_pressed,total_RH_flat_keys_pressed,average_RLH_range,average_LH_range,average_RH_range,average_RLH_note_10_range,average_LH_note_10_range,average_RH_note_10_range,average_RLH_note_20_range,average_LH_note_20_range,average_RH_note_20_range,average_RLH_note_35_range,average_LH_note_35_range,average_RH_note_35_range,average_RLH_note_50_range,average_LH_note_50_range,average_RH_note_50_range,average_RLH_note_100_range,average_LH_note_100_range,average_RH_note_100_range,RLH_note_10_range,LH_note_10_range,RH_note_10_range,RLH_note_20_range,LH_note_20_range,RH_note_20_range,RLH_note_35_range,LH_note_35_range,RH_note_35_range,RLH_note_50_range,LH_note_50_range,RH_note_50_range,RLH_note_100_range,LH_note_100_range,RH_note_100_range,average_LRH_2chord_range,average_LH_2chord_range,average_RH_2chord_range,average_LRH_3chord_range,average_LH_3chord_range,average_RH_3chord_range,average_LRH_4chord_range,average_LH_4chord_range,average_RH_4chord_range,average_LRH_5chord_range,average_LH_5chord_range,average_RH_5chord_range,average_LRH_2chord_hand_range,average_LH_2chord_hand_range,average_RH_2chord_hand_range,average_LRH_3chord_hand_range,average_LH_3chord_hand_range,average_RH_3chord_hand_range,average_LRH_4chord_hand_range,average_LH_4chord_hand_range,average_RH_4chord_hand_range,average_LRH_5chord_hand_range,average_LH_5chord_hand_range,average_RH_5chord_hand_range,large_5jumps_LRH,large_5jumps_LH,large_5jumps_RH,large_8jumps_LRH,large_8jumps_LH,large_8jumps_RH,large_9jumps_LRH,large_9jumps_LH,large_9jumps_RH,large_10jumps_LRH,large_10jumps_LH,large_10jumps_RH,average_large_5jumps_LRH,average_large_5jumps_LH,average_large_5jumps_RH,average_large_8jumps_LRH,average_large_8jumps_LH,average_large_8jumps_RH,average_large_9jumps_LRH,average_large_9jumps_LH,average_large_9jumps_RH,average_large_10jumps_LRH,average_large_10jumps_LH,average_large_10jumps_RH,total_LRHwhole_notes,total_LRHhalf_notes,total_LRHquarter_notes,total_LRHeighth_notes,total_LRH16th_notes,total_LRH32nd_notes,total_LRH64th_notes,total_LHwhole_notes,total_LHhalf_notes,total_LHquarter_notes,total_LHeighth_notes,total_LH16th_notes,total_LH32nd_notes,total_LH64th_notes,total_RHwhole_notes,total_RHhalf_notes,total_RHquarter_notes,total_RHeighth_notes,total_RH16th_notes,total_RH32nd_notes,total_RH64th_notes,average_LRHwhole_notes,average_LRHhalf_ntoes,average_LRHquarter_notes,average_LRHeighth_notes,average_LRH16th_notes,average_LRH32nd_notes,average_LRH64th_notes,average_LHwhole_notes,average_LHhalf_ntoes,average_LHquarter_notes,average_LHeighth_notes,average_LH16th_notes,average_LH32nd_notes,average_LH64th_notes,average_RHwhole_notes,average_RHhalf_ntoes,average_RHquarter_notes,average_RHeighth_notes,average_RH16th_notes,average_RH32nd_notes,average_RH64th_notes,time_signature_num,time_signature_den,Grade
145,65,80,59,25,34,30,4,4,0,0,0,0,8.873563218390805,4.507692307692308,3.1875,0,0,0,0,2.0,0,2.0,2.0,0,4.333333333333333,4.666666666666667,2.0,6.974358974358974,6.177777777777778,3.6,0,0,0,0,2,0,2,2,0,6,8,2,16,16,6,5.666666666666667,5.225,3.630434782608696,4.596153846153846,0,0,4.2777777777777795,0,0,0,0,0,5.666666666666667,5.225,3.630434782608696,8.192307692307692,0,0,10.833333333333334,0,0,0,0,0,79,31,15,65,10,3,59,2,2,47,1,0,9.544303797468354,6.741935483870968,6.4,10.384615384615385,8.3,8.666666666666666,10.627118644067796,9.5,9.0,11.042553191489361,10.0,0,0,0,0,0,0,0,0,0,0,1,7,15,0,0,0,0,1,7,20,2,0,0.0,0.0,0.03389830508474576,0.23728813559322035,0.5932203389830508,0.03389830508474576,0.0,0.0,0.0,0.04,0.28,0.6,0.0,0.0,0.0,0.0,0.029411764705882353,0.20588235294117646,0.5882352941176471,0.058823529411764705,0.0,2,4,4
115,38,77,100,23,77,6,30,6,24,0,0,0,8.064935064935066,3.789473684210526,3.5974025974025974,0,0,0,6.0,0,2.0,4.333333333333333,4.0,2.0,3.6666666666666665,3.6666666666666665,2.3333333333333335,7.666666666666666,4.666666666666666,4.866666666666667,0,0,0,6,0,2,6,4,2,6,5,3,19,10,11,3.3555555555555556,4.333333333333333,0,5.125,0,0,0,0,0,0,0,0,8.4,4.333333333333333,0,9.7,0,0,0,0,0,0,0,0,67,16,26,45,1,3,38,0,0,32,0,0,8.895522388059701,5.875,6.076923076923077,10.422222222222222,8.0,8.0,10.868421052631579,0,0,11.21875,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,15,62,0,0,0,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19480519480519481,0.8051948051948052,0.0,0.0,0.0,3,4,2
188,81,107,178,71,107,16,3,1,2,20,11,9,9.02836879432624,3.567901234567901,2.7850467289719627,8.0,0,0,5.666666666666667,6.0,4.0,5.0,4.333333333333333,3.6666666666666665,6.333333333333333,3.6666666666666665,3.1666666666666665,9.353276353276353,6.766666666666666,5.476190476190476,8,0,0,8,6,4,9,6,5,14,6,5,25,17,13,2.9864864864864864,4.25,0,4.375,2.5,0,4.666666666666667,0,0,0,0,0,12.094594594594595,4.25,0,12.916666666666666,4.0,0,12.0,0,0,0,0,0,97,18,6,89,3,6,75,1,2,68,0,1,12.02061855670103,5.722222222222222,8.5,12.573033707865168,8.333333333333334,8.5,13.426666666666666,9.0,9.5,13.882352941176471,0,10.0,0,0,0,0,0,0,0,1,12,58,0,0,0,0,2,29,35,40,0,0,0,0.016853932584269662,0.2303370786516854,0.5224719101123596,0.2247191011235955,0.0,0.0,0.0,0.014084507042253521,0.16901408450704225,0.8169014084507042,0.0,0.0,0.0,0.0,0.018691588785046728,0.27102803738317754,0.32710280373831774,0.37383177570093457,0.0,0.0,0.0,4,4,4
1300,345,955,910,147,763,22,0,0,0,574,111,463,10.584586466165414,5.121739130434783,4.441884816753927,3.0,0,0,3.6666666666666665,2.0,3.0,3.1666666666666665,3.0,3.1666666666666665,6.533333333333334,3.333333333333333,5.866666666666667,9.70731707317073,8.361823361823362,7.915322580645161,3,0,0,5,2,3,5,4,5,15,5,13,28,25,22,4.659763313609467,6.333333333333333,3.1914893617021276,4.3949416342412455,3.287037037037037,3.5934579439252334,4.1365461847389575,2.3333333333333335,3.184210526315789,4.667721518987341,0,0,7.674556213017752,6.333333333333333,3.1914893617021276,12.058365758754864,5.574074074074074,6.186915887850467,12.706827309236948,5.0,7.552631578947368,15.670886075949367,0,0,942,184,414,777,107,114,646,18,20,608,15,13,11.584925690021231,7.407608695652174,6.570048309178744,12.74002574002574,8.766355140186915,8.447368421052632,13.701238390092879,12.555555555555555,10.55,13.995065789473685,13.266666666666667,11.384615384615385,0,0,0,0,0,0,0,7,11,29,47,39,0,0,0,0,2,251,508,0,0,0.007692307692307693,0.012087912087912088,0.03406593406593406,0.3274725274725275,0.6010989010989011,0.0,0.0,0.047619047619047616,0.07482993197278912,0.19727891156462585,0.3197278911564626,0.2653061224489796,0.0,0.0,0.0,0.0,0.002621231979030144,0.3289646133682831,0.6657929226736566,0.0,0.0,2,2,6
688,273,415,621,255,366,2,108,51,57,0,0,0,10.362186788154897,3.681318681318681,3.3036144578313253,5.0,0,0,3.6666666666666665,3.0,5.0,3.4,3.1666666666666665,4.333333333333333,4.678571428571429,5.2,3.8333333333333335,10.253787878787879,8.967391304347826,6.287581699346405,5,0,0,5,3,5,6,5,6,10,11,6,29,26,16,2.106451612903226,6.555555555555555,4.113636363636363,4.120689655172414,0,3.4,4.5,0,0,4.833333333333333,0,0,10.9,6.555555555555555,4.113636363636363,12.327586206896552,0,5.8,16.0,0,0,19.333333333333332,0,0,352,64,86,310,32,14,282,12,6,268,11,6,12.25,7.703125,6.0813953488372094,13.080645161290322,9.25,8.857142857142858,13.585106382978724,11.333333333333334,10.0,13.824626865671641,11.545454545454545,10.0,0,0,0,0,0,0,0,0,0,12,205,38,0,0,0,0,2,118,214,0,0,0.0,0.0,0.02254428341384863,0.5201288244766505,0.4057971014492754,0.0,0.0,0.0,0.0,0.047058823529411764,0.803921568627451,0.14901960784313725,0.0,0.0,0.0,0.0,0.00546448087431694,0.3224043715846995,0.5846994535519126,0.0,0.0,4,4,8
364,177,187,364,177,187,18,0,0,0,29,10,19,15.63963963963964,3.977401129943503,2.556149732620321,0,0,0,0,0,0,8.0,0,0,10.333333333333334,8.0,10.0,11.421052631578949,4.777777777777778,5.436363636363636,0,0,0,0,0,0,8,0,0,15,8,10,27,11,12,2.4045454545454548,0,0,0,0,0,0,0,0,0,0,0,15.75909090909091,0,0,0,0,0,0,0,0,0,0,0,220,71,44,220,58,6,184,2,2,184,2,2,15.772727272727273,7.535211267605634,5.659090909090909,15.772727272727273,8.068965517241379,8.666666666666666,17.293478260869566,10.0,10.0,17.293478260869566,10.0,10.0,0,0,0,0,0,0,0,0,0,1,81,70,7,0,0,0,0,82,44,25,0,0.0,0.0,0.0027472527472527475,0.4478021978021978,0.3131868131868132,0.08791208791208792,0.0,0.0,0.0,0.005649717514124294,0.4576271186440678,0.3954802259887006,0.03954802259887006,0.0,0.0,0.0,0.0,0.4385026737967914,0.23529411764705882,0.13368983957219252,0.0,3,8,3
228,42,186,204,18,186,17,2,0,2,4,2,2,7.5,7.5476190476190474,3.7903225806451615,0,0,0,0,0,0,2.0,0,3.0,2.3333333333333335,19.0,2.3333333333333335,11.000000000000002,8.200000000000001,11.000000000000002,0,0,0,0,0,0,2,0,3,3,19,3,22,20,22,1.8333333333333333,6.0,0,3.5,3.6363636363636362,0,2.794871794871795,0,0,0,0,0,7.222222222222222,6.0,0,20.0,6.2727272727272725,0,19.384615384615383,0,0,0,0,0,65,29,23,59,8,19,59,8,19,59,8,19,17.553846153846155,10.0,14.434782608695652,18.76271186440678,20.0,16.210526315789473,18.76271186440678,20.0,16.210526315789473,18.76271186440678,20.0,16.210526315789473,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,12,34,140,0,0,0.0,0.0,0.0784313725490196,0.19607843137254902,0.7058823529411765,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.06451612903225806,0.1827956989247312,0.7526881720430108,0.0,0.0,2,4,6
324,162,162,324,162,162,22,98,59,39,69,38,31,9.561728395061728,5.345679012345679,5.154320987654321,6.0,0,0,4.333333333333333,3.0,5.0,6.666666666666667,5.333333333333333,5.666666666666667,7.0,4.8,4.066666666666666,9.93170731707317,7.313846153846153,6.903133903133902,6,0,0,6,3,5,15,8,8,15,8,8,30,20,19,3.191358024691358,0,0,0,0,0,0,0,0,0,0,0,9.62962962962963,0,0,0,0,0,0,0,0,0,0,0,157,98,92,112,35,27,91,14,12,89,12,5,9.764331210191083,6.755102040816326,6.6521739130434785,11.276785714285714,8.914285714285715,8.62962962962963,12.032967032967033,10.285714285714286,9.416666666666666,12.101123595505618,10.5,10.0,0,0,0,0,0,0,0,0,0,2,52,108,0,0,0,0,2,52,108,0,0,0.0,0.0,0.012345679012345678,0.32098765432098764,0.6666666666666666,0.0,0.0,0.0,0.0,0.012345679012345678,0.32098765432098764,0.6666666666666666,0.0,0.0,0.0,0.0,0.012345679012345678,0.32098765432098764,0.6666666666666666,0.0,0.0,2,4,6
187,90,97,150,61,89,2,14,3,11,0,0,0,8.82394366197183,6.866666666666666,4.65979381443299,0,0,0,4.0,0,0,3.0,2.0,5.0,4.8,2.666666666666667,3.6666666666666665,8.999999999999998,6.000000000000001,5.666666666666667,0,0,0,4,0,0,4,2,5,9,4,5,23,14,13,4.932584269662922,4.333333333333333,3.125,3.89,0,0,0,0,0,0,0,0,6.50561797752809,4.878787878787879,3.125,13.76,0,0,0,0,0,0,0,0,109,82,48,77,37,16,68,28,0,53,16,0,10.46788990825688,7.329268292682927,6.625,12.402597402597403,9.243243243243244,8.0,12.985294117647058,9.642857142857142,0,14.11320754716981,10.125,0,0,0,0,0,0,0,0,0,0,40,13,3,0,0,0,0,36,37,14,0,0,0.0,0.0,0.5066666666666667,0.3333333333333333,0.11333333333333333,0.0,0.0,0.0,0.0,0.6557377049180327,0.21311475409836064,0.04918032786885246,0.0,0.0,0.0,0.0,0.4044943820224719,0.4157303370786517,0.15730337078651685,0.0,0.0,6,8,4
473,224,249,350,224,126,1,0,0,0,59,34,25,11.525641025641026,9.651785714285714,5.337349397590361,0,0,0,14.0,0,6.0,9.666666666666666,14.0,4.333333333333333,8.0,9.666666666666666,3.6,11.397727272727273,9.164502164502164,9.188405797101451,0,0,0,14,0,6,14,14,6,14,14,6,33,25,26,4.462264150943396,0,7.607142857142857,4.638297872340425,0,3.534090909090909,3.0888888888888872,0,3.3202614379084974,2.952127659574468,0,0,9.69811320754717,0,7.607142857142857,11.425531914893616,0,6.068181818181818,14.033333333333333,0,7.96078431372549,19.78723404255319,0,0,267,181,135,223,175,65,201,169,35,178,163,20,13.0187265917603,11.447513812154696,7.9185185185185185,14.390134529147982,11.634285714285713,9.569230769230769,15.08955223880597,11.763313609467456,10.914285714285715,15.876404494382022,11.865030674846626,12.35,0,0,0,0,0,0,0,6,1,177,31,4,0,0,0,5,43,52,24,0,0,0.017142857142857144,0.017142857142857144,0.6285714285714286,0.23714285714285716,0.08,0.0,0.0,0.026785714285714284,0.004464285714285714,0.7901785714285714,0.13839285714285715,0.017857142857142856,0.0,0.0,0.0,0.03968253968253968,0.3412698412698413,0.4126984126984127,0.19047619047619047,0.0,0.0,4,4,6
225,84,141,185,78,107,14,0,0,0,140,61,79,11.901734104046243,7.773809523809524,4.872340425531915,5.0,0,0,5.666666666666667,5.0,5.0,9.2,8.333333333333334,3.6666666666666665,9.095238095238095,7.333333333333333,3.1666666666666665,10.2,7.323529411764706,6.215686274509803,5,0,0,8,5,5,19,12,5,19,12,5,28,19,15,2.7093023255813953,7.0,3.5357142857142856,3.9642857142857144,3.5,2.9166666666666665,3.769230769230769,0,0,3.5,0,0,13.488372093023257,7.0,3.5357142857142856,11.404761904761905,6.0,4.833333333333333,11.923076923076923,0,0,11.0,0,0,157,66,79,129,41,20,111,38,7,106,31,0,12.796178343949045,9.121212121212121,6.3164556962025316,14.24031007751938,11.170731707317072,8.35,15.252252252252251,11.421052631578947,9.0,15.547169811320755,11.96774193548387,0,0,0,0,0,0,0,0,0,10,45,22,0,0,0,0,0,2,101,2,0,0,0.0,0.05405405405405406,0.25405405405405407,0.6648648648648648,0.010810810810810811,0.0,0.0,0.0,0.1282051282051282,0.5769230769230769,0.28205128205128205,0.0,0.0,0.0,0.0,0.0,0.018691588785046728,0.9439252336448598,0.018691588785046728,0.0,0.0,3,4,4
146,55,91,80,10,70,20,0,0,0,31,5,26,13.628865979381443,5.0181818181818185,2.7472527472527473,0,0,0,2.0,0,2.0,3.1666666666666665,3.0,2.3333333333333335,3.6,8.333333333333334,3.6,9.24561403508772,5.749999999999999,6.3589743589743595,0,0,0,2,0,2,5,3,3,6,12,6,24,12,15,2.0,5.133333333333334,4.571428571428571,4.5,0,0,4.862745098039217,0,0,0,0,0,10.25,5.133333333333334,4.571428571428571,13.767123287671232,0,0,16.647058823529413,0,0,0,0,0,93,30,10,91,8,1,87,2,0,84,1,0,14.150537634408602,6.666666666666667,6.0,14.340659340659341,8.375,8.0,14.632183908045977,9.5,0,14.833333333333334,10.0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,4,18,41,4,0,0,0.0,0.05,0.3,0.5625,0.05,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.05714285714285714,0.2571428571428571,0.5857142857142857,0.05714285714285714,0.0,0.0,3,4,5
2397,710,1687,894,709,185,19,16,14,2,210,208,2,11.266704740148487,2.963380281690141,6.3117960877296975,0,0,0,7.0,7.0,0,5.833333333333333,6.333333333333333,4.0,6.866666666666667,5.8,3.0,9.145748987854253,7.750000000000001,4.833333333333333,0,0,0,7,7,0,10,9,4,14,10,4,27,21,12,6.367292225201072,0,7.079691516709511,5.461305007587254,0,3.7027833001988073,3.6191474493361184,3.3333333333333335,2.8837209302325606,3.152439024390244,0,2.75,8.337801608579088,0,7.079691516709511,10.081942336874052,0,6.405566600397615,12.983228511530399,8.0,6.651162790697675,15.384146341463415,0,8.0,1709,161,1360,1515,93,801,1187,40,15,1109,37,1,11.478642480983032,7.6645962732919255,7.211029411764706,12.184818481848184,8.924731182795698,8.019975031210986,13.341196293176074,10.15,9.066666666666666,13.646528403967539,10.243243243243244,10.0,0,0,0,0,0,0,0,18,49,122,7,0,0,0,0,0,0,0,0,0,0,0.020134228187919462,0.05480984340044743,0.13646532438478748,0.007829977628635347,0.0,0.0,0.0,0.02538787023977433,0.0691114245416079,0.17207334273624825,0.009873060648801129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,6
349,164,185,349,164,185,2,30,14,16,0,0,0,10.081447963800905,3.3048780487804876,3.324324324324324,3.0,0,0,6.333333333333333,2.0,4.0,6.8,2.3333333333333335,3.0,6.238095238095238,2.666666666666667,2.666666666666667,9.511586452762923,6.076023391812866,6.029239766081873,3,0,0,9,2,4,12,3,4,12,4,4,28,17,16,3.16289592760181,0,0,0,0,0,0,0,0,0,0,0,10.095022624434389,0,0,0,0,0,0,0,0,0,0,0,201,36,44,149,11,10,142,2,5,125,1,3,10.761194029850746,6.777777777777778,6.409090909090909,12.429530201342281,8.272727272727273,9.1,12.647887323943662,9.5,10.2,13.144,10.0,11.0,0,0,0,0,0,0,0,0,0,15,77,71,0,0,0,0,11,70,104,0,0,0.0,0.0,0.07449856733524356,0.42120343839541546,0.501432664756447,0.0,0.0,0.0,0.0,0.09146341463414634,0.4695121951219512,0.4329268292682927,0.0,0.0,0.0,0.0,0.05945945945945946,0.3783783783783784,0.5621621621621622,0.0,0.0,3,8,4
443,194,249,201,160,41,4,67,44,23,0,0,0,12.50381679389313,3.902061855670103,5.224899598393574,0,0,0,5.0,2.0,0,4.0,4.333333333333334,3.0,6.142857142857143,4.0,3.0,8.413333333333332,5.433333333333334,4.166666666666667,0,0,0,7,2,0,7,7,3,14,7,3,23,14,9,1.9743589743589745,6.117647058823529,2.736842105263158,3.2857142857142856,0,3.54,3.8382838283828384,0,2.916666666666667,3.840909090909091,0,0,11.897435897435898,6.117647058823529,2.736842105263158,10.714285714285714,0,6.08,13.108910891089108,0,6.75,14.181818181818182,0,0,259,64,157,247,23,34,218,5,10,208,0,0,12.617760617760618,6.40625,6.464968152866242,12.906882591093117,8.217391304347826,8.294117647058824,13.559633027522937,9.0,9.0,13.778846153846153,0,0,0,0,0,0,0,0,0,0,0,11,124,25,0,0,0,0,1,2,38,0,0,0.0,0.0,0.05970149253731343,0.6268656716417911,0.31343283582089554,0.0,0.0,0.0,0.0,0.06875,0.775,0.15625,0.0,0.0,0.0,0.0,0.024390243902439025,0.04878048780487805,0.926829268292683,0.0,0.0,6,8,7
1418,688,730,1418,688,730,16,99,51,48,178,84,94,10.734567901234568,2.9825581395348837,3.0164383561643837,15.0,0,0,9.166666666666666,4.0,5.0,8.428571428571429,3.1666666666666665,3.8333333333333335,7.145454545454545,3.3333333333333335,3.3333333333333335,9.93340380549683,6.52,6.635327635327635,15,0,0,15,4,5,16,5,6,16,6,6,29,18,18,2.463329452852154,0,0,0,0,0,0,0,0,0,0,0,11.646100116414436,0,0,0,0,0,0,0,0,0,0,0,835,113,135,742,11,4,674,1,2,614,0,2,12.107784431137725,5.716814159292035,5.62962962962963,12.881401617250674,8.090909090909092,10.0,13.373887240356083,9.0,12.0,13.80130293159609,0,12.0,0,0,0,0,0,0,0,0,0,60,159,457,0,0,0,0,66,138,515,0,0,0.0,0.0,0.08885754583921016,0.20944992947813823,0.685472496473907,0.0,0.0,0.0,0.0,0.0872093023255814,0.2311046511627907,0.6642441860465116,0.0,0.0,0.0,0.0,0.09041095890410959,0.18904109589041096,0.7054794520547946,0.0,0.0,2,4,6
871,193,678,717,111,606,9,443,58,385,0,0,0,8.065771812080538,6.647668393782383,6.78023598820059,5.0,3.0,8.333333333333334,8.0,5.166666666666667,6.399999999999999,7.909090909090907,8.714285714285714,7.945454545454546,8.441176470588236,7.8,7.647058823529412,13.037853107344631,11.585897435897436,12.864406779661008,7,3,12,15,8,14,18,18,19,22,19,19,39,35,39,4.837837837837838,4.567901234567901,4.861538461538461,4.294117647058823,3.5,4.333333333333333,4.771428571428571,0,3.3333333333333335,4.0,0,0,6.45945945945946,4.567901234567901,4.861538461538461,8.529411764705882,6.0,7.666666666666667,13.0,0,8.0,23.0,0,0,454,112,356,277,54,184,263,37,159,233,31,132,11.583700440528634,9.6875,10.632022471910112,15.368231046931408,14.0,15.23913043478261,15.760456273764259,16.756756756756758,16.37735849056604,16.630901287553648,18.258064516129032,17.886363636363637,0,0,0,0,0,0,0,0,1,1,106,2,0,0,2,0,16,577,11,0,0,0.002789400278940028,0.001394700139470014,0.023709902370990237,0.9525801952580195,0.01813110181311018,0.0,0.0,0.0,0.009009009009009009,0.009009009009009009,0.954954954954955,0.018018018018018018,0.0,0.0,0.0033003300330033004,0.0,0.026402640264026403,0.9521452145214522,0.018151815181518153,0.0,0.0,4,4,6
7644,3629,4015,7569,3627,3942,27,567,287,280,3588,1810,1778,11.156884057971014,4.080462937448333,4.102117061021171,5.666666666666667,4.0,5.0,8.0,5.666666666666667,4.833333333333334,7.488888888888889,5.866666666666666,4.714285714285714,7.9411764705882355,4.91111111111111,5.763636363636365,16.001052631578954,12.340852130325814,13.26916975145425,8,4,5,15,8,8,18,12,9,23,12,15,46,36,37,3.2204882959979866,0,4.0,3.238095238095238,0,0,3.3333333333333335,3.3333333333333335,0,0,0,0,13.41580669519255,0,4.0,21.047619047619047,0,0,8.0,8.0,0,0,0,0,4309,1233,1495,3795,817,723,3176,182,188,2985,156,120,13.741239266651196,7.829683698296837,7.264214046822742,14.791040843214756,9.030599755201958,8.947441217150761,16.114609571788414,12.626373626373626,11.643617021276595,16.569849246231154,13.23076923076923,13.141666666666667,0,0,0,0,0,0,0,0,85,720,2102,407,0,0,0,45,578,2622,223,0,0,0.0,0.01717532038578412,0.17148896815959835,0.6241247192495706,0.08323424494649227,0.0,0.0,0.0,0.023435346015991176,0.19851116625310175,0.5795423214778054,0.11221395092362835,0.0,0.0,0.0,0.01141552511415525,0.14662607813292744,0.665144596651446,0.05657026889903602,0.0,0.0,2,4,8
585,305,280,557,305,252,12,0,0,0,457,249,208,9.116883116883116,4.016393442622951,3.692857142857143,0,0,0,8.0,0,0,6.666666666666667,4.333333333333333,4.0,7.095238095238096,4.666666666666666,3.0,10.000000000000002,8.081996434937611,7.365591397849461,0,0,0,8,0,0,11,6,4,15,8,4,27,24,20,4.565068493150685,0,4.0,3.5576923076923075,0,3.1666666666666665,4.6,0,3.3333333333333335,4.3125,0,0,9.897260273972602,0,4.0,12.76923076923077,0,5.333333333333333,11.8,0,8.0,14.25,0,0,329,129,105,235,23,6,186,9,3,176,7,3,10.191489361702128,6.015503875968992,6.133333333333334,11.829787234042554,8.869565217391305,10.666666666666666,12.838709677419354,10.222222222222221,13.333333333333334,13.056818181818182,10.571428571428571,13.333333333333334,0,0,0,0,0,0,0,0,0,8,44,249,0,0,0,0,1,54,195,0,0,0.0,0.0,0.01615798922800718,0.17594254937163376,0.7971274685816876,0.0,0.0,0.0,0.0,0.02622950819672131,0.14426229508196722,0.8163934426229508,0.0,0.0,0.0,0.0,0.003968253968253968,0.21428571428571427,0.7738095238095238,0.0,0.0,6,8,7
379,208,171,379,208,171,2,53,28,25,1,0,1,14.523404255319148,3.6153846153846154,3.0526315789473686,18.0,0,0,13.666666666666666,3.0,6.0,10.733333333333333,4.333333333333333,4.333333333333333,9.666666666666666,4.4,3.6666666666666665,10.099099099099101,6.052631578947368,5.098039215686274,18,0,0,20,3,6,20,6,6,20,8,6,28,16,13,1.481981981981982,0,0,0,0,0,0,0,0,0,0,0,15.013513513513514,0,0,0,0,0,0,0,0,0,0,0,225,37,25,222,8,0,219,3,0,210,3,0,15.066666666666666,6.5675675675675675,5.72,15.198198198198199,10.25,0,15.296803652968036,14.0,0,15.566666666666666,14.0,0,0,0,0,0,0,0,0,0,0,18,189,0,0,0,0,0,50,107,10,0,0,0.0,0.0,0.17941952506596306,0.7810026385224275,0.026385224274406333,0.0,0.0,0.0,0.0,0.08653846153846154,0.9086538461538461,0.0,0.0,0.0,0.0,0.0,0.29239766081871343,0.6257309941520468,0.05847953216374269,0.0,0.0,2,2,6
235,99,136,222,86,136,2,28,8,20,0,0,0,10.686131386861314,3.292929292929293,2.9926470588235294,2.0,0,0,2.3333333333333335,2.0,2.0,6.2,3.6666666666666665,2.3333333333333335,6.25,3.6666666666666665,3.0,10.062365591397851,6.308333333333333,5.973856209150327,2,0,0,3,2,2,13,5,3,13,6,5,29,17,15,2.581818181818182,4.230769230769231,0,3.8,0,0,0,0,0,0,0,0,10.872727272727273,4.230769230769231,0,12.133333333333333,0,0,0,0,0,0,0,0,125,18,20,115,8,8,103,2,0,76,1,0,11.44,6.833333333333333,6.8,11.88695652173913,8.5,8.0,12.339805825242719,10.0,0,13.526315789473685,11.0,0,0,0,0,0,0,0,0,0,9,49,12,16,0,0,0,2,64,40,24,0,0,0.0,0.04954954954954955,0.509009009009009,0.23423423423423423,0.18018018018018017,0.0,0.0,0.0,0.10465116279069768,0.5697674418604651,0.13953488372093023,0.18604651162790697,0.0,0.0,0.0,0.014705882352941176,0.47058823529411764,0.29411764705882354,0.17647058823529413,0.0,0.0,3,4,1
679,283,396,677,281,396,21,12,5,7,215,86,129,9.597302504816955,2.9858657243816253,3.073232323232323,4.0,0,0,4.333333333333334,4.0,4.0,4.714285714285714,4.4,3.1666666666666665,5.6,4.80952380952381,3.6666666666666665,10.698550724637682,7.719211822660098,7.019704433497537,4,0,0,7,4,4,9,8,5,13,10,7,29,21,18,2.821951219512195,3.0,0,4.625,0,0,0,0,0,0,0,0,11.036585365853659,3.0,0,10.5,0,0,0,0,0,0,0,0,410,51,85,333,9,14,307,3,9,279,3,5,11.534146341463414,6.470588235294118,6.2823529411764705,12.825825825825826,9.333333333333334,9.357142857142858,13.234527687296417,12.0,10.11111111111111,13.659498207885305,12.0,11.0,0,0,0,0,0,0,0,0,0,13,132,107,0,0,0,0,19,182,179,0,0,0.0,0.0,0.047267355982274745,0.4638109305760709,0.4224519940915805,0.0,0.0,0.0,0.0,0.046263345195729534,0.4697508896797153,0.3807829181494662,0.0,0.0,0.0,0.0,0.047979797979797977,0.4595959595959596,0.45202020202020204,0.0,0.0,12,8,6
